date,city,vegetable,wholesale_price,volume_kg,origin_province
2021-12-02,Beijing,菠菜,3.44,1773,Shandong
2021-12-03,Beijing,菠菜,3.09,2041,Guangdong
2021-12-04,Beijing,菠菜,3.63,1686,Guangdong
2021-12-05,Beijing,菠菜,2.99,1846,Guangdong
2021-12-06,Beijing,菠菜,2.89,2015,Guangdong
2021-12-07,Beijing,菠菜,3.48,1691,Guangdong
2021-12-08,Beijing,菠菜,3.12,1768,Guangdong
2021-12-09,Beijing,菠菜,2.97,2300,Shandong
2021-12-10,Beijing,菠菜,3.68,1747,Hebei
2021-12-11,Beijing,菠菜,3.17,2011,Hebei
2021-12-12,Beijing,菠菜,3.5,1841,Shandong
2021-12-13,Beijing,菠菜,3.48,2262,Henan
2021-12-14,Beijing,菠菜,3.7,1613,Guangdong
2021-12-15,Beijing,菠菜,3.52,1689,Henan
2021-12-16,Beijing,菠菜,3.35,1834,Hebei
2021-12-17,Beijing,菠菜,3.13,1869,Henan
2021-12-18,Beijing,菠菜,3.58,1801,Sichuan
2021-12-19,Beijing,菠菜,3.75,1413,Hebei
2021-12-20,Beijing,菠菜,3.33,1833,Sichuan
2021-12-21,Beijing,菠菜,3.88,1590,Guangdong
2021-12-22,Beijing,菠菜,3.58,1610,Henan
2021-12-23,Beijing,菠菜,3.44,1843,Henan
2021-12-24,Beijing,菠菜,3.71,1689,Henan
2021-12-25,Beijing,菠菜,4.03,1529,Shandong
2021-12-26,Beijing,菠菜,3.9,1460,Hebei
2021-12-27,Beijing,菠菜,3.74,1648,Hebei
2021-12-28,Beijing,菠菜,3.88,1642,Guangdong
2021-12-29,Beijing,菠菜,3.8,1905,Henan
2021-12-30,Beijing,菠菜,3.61,1726,Shandong
2021-12-31,Beijing,菠菜,4.08,1579,Henan
2019-01-01,Beijing,青椒,4.42,1915,Shandong
2019-01-02,Beijing,青椒,4.83,1784,Henan
2019-01-03,Beijing,青椒,4.93,1853,Sichuan
2019-01-04,Beijing,青椒,4.45,1764,Sichuan
2019-01-05,Beijing,青椒,5.01,1777,Shandong
2019-01-06,Beijing,青椒,4.93,1906,Hebei
2019-01-07,Beijing,青椒,4.34,2260,Henan
2019-01-08,Beijing,青椒,5.27,1735,Hebei
2019-01-09,Beijing,青椒,4.91,1849,Shandong
2019-01-10,Beijing,青椒,4.45,1893,Shandong
2019-01-11,Beijing,青椒,4.83,1688,Sichuan
2019-01-12,Beijing,青椒,5.31,1731,Guangdong
2019-01-13,Beijing,青椒,5.12,2009,Guangdong
2019-01-14,Beijing,青椒,4.82,1876,Hebei
2019-01-15,Beijing,青椒,5.13,2038,Hebei
2019-01-16,Beijing,青椒,5.5,1637,Sichuan
2019-01-17,Beijing,青椒,5.14,1445,Shandong
2019-01-18,Beijing,青椒,4.95,1518,Shandong
2019-01-19,Beijing,青椒,5.24,1899,Guangdong
2019-01-20,Beijing,青椒,5.39,1694,Shandong
2019-01-21,Beijing,青椒,6.03,1524,Sichuan
2019-01-22,Beijing,青椒,5.24,1627,Sichuan
2019-01-23,Beijing,青椒,5.54,1742,Shandong
2019-01-24,Beijing,青椒,6.18,1394,Shandong
2019-01-25,Beijing,青椒,6.17,1428,Sichuan
2019-01-26,Beijing,青椒,6.19,1685,Sichuan
2019-01-27,Beijing,青椒,6.32,1618,Guangdong
2019-01-28,Beijing,青椒,6.34,1323,Henan
2019-01-29,Beijing,青椒,5.14,1800,Sichuan
2019-01-30,Beijing,青椒,5.51,1515,Guangdong
2019-01-31,Beijing,青椒,6.44,1733,Guangdong
2019-02-01,Beijing,青椒,6.01,1643,Henan
2019-02-02,Beijing,青椒,6.49,1253,Sichuan
2019-02-03,Beijing,青椒,7.03,1307,Guangdong
2019-02-04,Beijing,青椒,5.82,1661,Hebei
2019-02-05,Beijing,青椒,6.69,1212,Hebei
2019-02-06,Beijing,青椒,6.12,1523,Guangdong
2019-02-07,Beijing,青椒,5.79,1384,Henan
2019-02-08,Beijing,青椒,6.41,1383,Henan
2019-02-09,Beijing,青椒,6.51,1332,Hebei
2019-02-10,Beijing,青椒,6.46,1480,Henan
2019-02-11,Beijing,青椒,6.23,1393,Hebei
2019-02-12,Beijing,青椒,5.85,1627,Sichuan
2019-02-13,Beijing,青椒,6.69,1171,Sichuan
2019-02-14,Beijing,青椒,6.8,1362,Guangdong
2019-02-15,Beijing,青椒,5.98,1425,Shandong
2019-02-16,Beijing,青椒,5.67,1493,Shandong
2019-02-17,Beijing,青椒,5.59,1859,Sichuan
2019-02-18,Beijing,青椒,5.62,1552,Sichuan
2019-02-19,Beijing,青椒,6.04,1637,Shandong
2019-02-20,Beijing,青椒,5.96,1599,Hebei
2019-02-21,Beijing,青椒,5.81,1289,Hebei
2019-02-22,Beijing,青椒,5.53,1682,Guangdong
2019-02-23,Beijing,青椒,6.1,1785,Shandong
2019-02-24,Beijing,青椒,6.02,1597,Hebei
2019-02-25,Beijing,青椒,5.23,1763,Hebei
2019-02-26,Beijing,青椒,6.12,1543,Hebei
2019-02-27,Beijing,青椒,5.36,1797,Shandong
2019-02-28,Beijing,青椒,5.71,1840,Guangdong
2019-03-01,Beijing,青椒,5.83,1703,Henan
2019-03-02,Beijing,青椒,5.61,1479,Sichuan
2019-03-03,Beijing,青椒,5.5,1829,Sichuan
2019-03-04,Beijing,青椒,5.81,1512,Guangdong
2019-03-05,Beijing,青椒,5.85,1591,Hebei
2019-03-06,Beijing,青椒,5.48,1737,Sichuan
2019-03-07,Beijing,青椒,5.78,1737,Shandong
2019-03-08,Beijing,青椒,5.68,1333,Hebei
2019-03-09,Beijing,青椒,5.83,1742,Guangdong
2019-03-10,Beijing,青椒,6.39,1504,Henan
2019-03-11,Beijing,青椒,6.46,1253,Hebei
2019-03-12,Beijing,青椒,5.46,1796,Shandong
2019-03-13,Beijing,青椒,5.86,1248,Henan
2019-03-14,Beijing,青椒,5.69,1975,Shandong
2019-03-15,Beijing,青椒,6.29,1279,Guangdong
2019-03-16,Beijing,青椒,6.44,1368,Guangdong
2019-03-17,Beijing,青椒,6.27,1311,Shandong
2019-03-18,Beijing,青椒,6.08,1671,Guangdong
2019-03-19,Beijing,青椒,5.92,1431,Guangdong
2019-03-20,Beijing,青椒,5.36,1454,Sichuan
2019-03-21,Beijing,青椒,5.87,1523,Sichuan
2019-03-22,Beijing,青椒,6.23,1523,Guangdong
2019-03-23,Beijing,青椒,6.38,1295,Sichuan
2019-03-24,Beijing,青椒,5.77,1557,Guangdong
2019-03-25,Beijing,青椒,5.54,1386,Guangdong
2019-03-26,Beijing,青椒,5.23,1363,Shandong
2019-03-27,Beijing,青椒,5.44,1599,Sichuan
2019-03-28,Beijing,青椒,6.75,1406,Shandong
2019-03-29,Beijing,青椒,6.36,1437,Shandong
2019-03-30,Beijing,青椒,6.41,1369,Sichuan
2019-03-31,Beijing,青椒,6.8,1393,Shandong
2019-04-01,Beijing,青椒,5.94,1493,Henan
2019-04-02,Beijing,青椒,5.73,1525,Henan
2019-04-03,Beijing,青椒,5.9,1321,Shandong
2019-04-04,Beijing,青椒,6.25,1401,Guangdong
2019-04-05,Beijing,青椒,5.32,1889,Guangdong
2019-04-06,Beijing,青椒,6.12,1493,Hebei
2019-04-07,Beijing,青椒,5.9,1440,Guangdong
2019-04-08,Beijing,青椒,5.88,1563,Hebei
2019-04-09,Beijing,青椒,5.62,1574,Shandong
2019-04-10,Beijing,青椒,5.95,1566,Guangdong
2019-04-11,Beijing,青椒,6.1,1352,Sichuan
2019-04-12,Beijing,青椒,6.26,1387,Hebei
2019-04-13,Beijing,青椒,6.23,1480,Shandong
2019-04-14,Beijing,青椒,6.52,1481,Shandong
2019-04-15,Beijing,青椒,5.81,1333,Hebei
2019-04-16,Beijing,青椒,6.49,1073,Guangdong
2019-04-17,Beijing,青椒,6.12,1241,Guangdong
2019-04-18,Beijing,青椒,5.58,1680,Henan
2019-04-19,Beijing,青椒,5.75,1609,Henan
2019-04-20,Beijing,青椒,6.2,1514,Sichuan
2019-04-21,Beijing,青椒,6.42,1535,Henan
2019-04-22,Beijing,青椒,5.87,1757,Hebei
2019-04-23,Beijing,青椒,5.78,1550,Hebei
2019-04-24,Beijing,青椒,5.82,1479,Guangdong
2019-04-25,Beijing,青椒,6.07,1460,Shandong
2019-04-26,Beijing,青椒,5.54,1741,Hebei
2019-04-27,Beijing,青椒,6.03,1416,Shandong
2019-04-28,Beijing,青椒,6.03,1341,Henan
2019-04-29,Beijing,青椒,5.31,1855,Shandong
2019-04-30,Beijing,青椒,5.69,1817,Shandong
2019-05-01,Beijing,青椒,5.87,1548,Guangdong
2019-05-02,Beijing,青椒,5.68,1538,Henan
2019-05-03,Beijing,青椒,5.47,1447,Guangdong
2019-05-04,Beijing,青椒,6.18,1512,Sichuan
2019-05-05,Beijing,青椒,5.49,1647,Henan
2019-05-06,Beijing,青椒,5.58,1888,Shandong
2019-05-07,Beijing,青椒,5.8,1628,Hebei
2019-05-08,Beijing,青椒,5.5,1364,Sichuan
2019-05-09,Beijing,青椒,5.09,1733,Henan
2019-05-10,Beijing,青椒,5.88,1399,Guangdong
2019-05-11,Beijing,青椒,6.17,1430,Guangdong
2019-05-12,Beijing,青椒,6.14,1593,Guangdong
2019-05-13,Beijing,青椒,4.97,1862,Hebei
2019-05-14,Beijing,青椒,4.98,1920,Henan
2019-05-15,Beijing,青椒,5.86,1493,Hebei
2019-05-16,Beijing,青椒,5.6,1497,Sichuan
2019-05-17,Beijing,青椒,5.54,1471,Shandong
2019-05-18,Beijing,青椒,5.69,1501,Guangdong
2019-05-19,Beijing,青椒,5.53,1628,Hebei
2019-05-20,Beijing,青椒,5.7,1410,Hebei
2019-05-21,Beijing,青椒,5.34,1457,Sichuan
2019-05-22,Beijing,青椒,6.41,1541,Shandong
2019-05-23,Beijing,青椒,5.03,2075,Shandong
2019-05-24,Beijing,青椒,6.31,1520,Henan
2019-05-25,Beijing,青椒,5.34,1646,Guangdong
2019-05-26,Beijing,青椒,5.85,1621,Sichuan
2019-05-27,Beijing,青椒,6.06,1512,Guangdong
2019-05-28,Beijing,青椒,4.96,1927,Shandong
2019-05-29,Beijing,青椒,5.14,1794,Hebei
2019-05-30,Beijing,青椒,5.97,1367,Sichuan
2019-05-31,Beijing,青椒,4.88,1915,Henan
2019-06-01,Beijing,青椒,5.92,1223,Shandong
2019-06-02,Beijing,青椒,5.7,1824,Hebei
2019-06-03,Beijing,青椒,4.18,1920,Hebei
2019-06-04,Beijing,青椒,4.56,1960,Shandong
2019-06-05,Beijing,青椒,4.42,2463,Guangdong
2019-06-06,Beijing,青椒,5.61,1456,Sichuan
2019-06-07,Beijing,青椒,5.3,1633,Guangdong
2019-06-08,Beijing,青椒,4.98,1854,Hebei
2019-06-09,Beijing,青椒,4.95,1982,Hebei
2019-06-10,Beijing,青椒,5.23,1909,Shandong
2019-06-11,Beijing,青椒,5.01,1574,Sichuan
2019-06-12,Beijing,青椒,4.75,1660,Henan
2019-06-13,Beijing,青椒,4.89,1487,Sichuan
2019-06-14,Beijing,青椒,4.92,1888,Henan
2019-06-15,Beijing,青椒,5.6,1673,Sichuan
2019-06-16,Beijing,青椒,4.81,1609,Shandong
2019-06-17,Beijing,青椒,4.08,2439,Sichuan
2019-06-18,Beijing,青椒,4.84,2396,Sichuan
2019-06-19,Beijing,青椒,5.12,1538,Shandong
2019-06-20,Beijing,青椒,4.94,1963,Guangdong
2019-06-21,Beijing,青椒,4.74,1488,Henan
2019-06-22,Beijing,青椒,4.87,1783,Guangdong
2019-06-23,Beijing,青椒,5.04,1562,Henan
2019-06-24,Beijing,青椒,4.7,1796,Sichuan
2019-06-25,Beijing,青椒,4.68,2086,Sichuan
2019-06-26,Beijing,青椒,4.47,1988,Hebei
2019-06-27,Beijing,青椒,4.94,1603,Sichuan
2019-06-28,Beijing,青椒,4.88,1883,Henan
2019-06-29,Beijing,青椒,4.95,1615,Hebei
2019-06-30,Beijing,青椒,4.2,1688,Guangdong
2019-07-01,Beijing,青椒,4.21,2340,Henan
2019-07-02,Beijing,青椒,3.85,2261,Hebei
2019-07-03,Beijing,青椒,4.28,2107,Sichuan
2019-07-04,Beijing,青椒,3.78,2135,Sichuan
2019-07-05,Beijing,青椒,7.68,1115,Sichuan
2019-07-06,Beijing,青椒,4.61,1568,Guangdong
2019-07-07,Beijing,青椒,4.77,1723,Guangdong
2019-07-08,Beijing,青椒,4.57,1925,Hebei
2019-07-09,Beijing,青椒,3.92,1999,Guangdong
2019-07-10,Beijing,青椒,4.06,2477,Guangdong
2019-07-11,Beijing,青椒,3.81,2221,Hebei
2019-07-12,Beijing,青椒,4.55,2022,Henan
2019-07-13,Beijing,青椒,5.24,1961,Guangdong
2019-07-14,Beijing,青椒,4.43,2102,Guangdong
2019-07-15,Beijing,青椒,4.19,2318,Hebei
2019-07-16,Beijing,青椒,4.49,2111,Sichuan
2019-07-17,Beijing,青椒,4.24,2184,Shandong
2019-07-18,Beijing,青椒,4.0,2026,Guangdong
2019-07-19,Beijing,青椒,4.45,1723,Hebei
2019-07-20,Beijing,青椒,3.36,2700,Shandong
2019-07-21,Beijing,青椒,3.73,2478,Guangdong
2019-07-22,Beijing,青椒,3.79,2537,Sichuan
2019-07-23,Beijing,青椒,3.94,2427,Hebei
2019-07-24,Beijing,青椒,3.43,2810,Hebei
2019-07-25,Beijing,青椒,4.18,2083,Shandong
2019-07-26,Beijing,青椒,3.47,2711,Henan
2019-07-27,Beijing,青椒,4.17,2603,Henan
2019-07-28,Beijing,青椒,4.3,2109,Sichuan
2019-07-29,Beijing,青椒,3.74,2210,Hebei
2019-07-30,Beijing,青椒,3.42,2571,Guangdong
2019-07-31,Beijing,青椒,3.4,2843,Shandong
2019-08-01,Beijing,青椒,3.27,2519,Henan
2019-08-02,Beijing,青椒,3.31,2777,Shandong
2019-08-03,Beijing,青椒,3.84,2669,Shandong
2019-08-04,Beijing,青椒,4.08,2019,Sichuan
2019-08-05,Beijing,青椒,3.81,1805,Henan
2019-08-06,Beijing,青椒,3.21,2806,Hebei
2019-08-07,Beijing,青椒,3.79,2135,Sichuan
2019-08-08,Beijing,青椒,3.95,2153,Henan
2019-08-09,Beijing,青椒,3.84,2565,Shandong
2019-08-10,Beijing,青椒,3.58,2263,Hebei
2019-08-11,Beijing,青椒,3.95,2082,Shandong
2019-08-12,Beijing,青椒,3.38,2044,Shandong
2019-08-13,Beijing,青椒,3.17,3156,Shandong
2019-08-14,Beijing,青椒,3.7,2750,Sichuan
2019-08-15,Beijing,青椒,3.07,2455,Shandong
2019-08-16,Beijing,青椒,3.39,3070,Guangdong
2019-08-17,Beijing,青椒,3.82,2469,Sichuan
2019-08-18,Beijing,青椒,4.08,2534,Sichuan
2019-08-19,Beijing,青椒,3.57,2688,Sichuan
2019-08-20,Beijing,青椒,3.02,2920,Sichuan
2019-08-21,Beijing,青椒,3.26,2584,Guangdong
2019-08-22,Beijing,青椒,3.72,2148,Hebei
2019-08-23,Beijing,青椒,3.65,2609,Sichuan
2019-08-24,Beijing,青椒,2.82,3269,Hebei
2019-08-25,Beijing,青椒,3.61,2378,Hebei
2019-08-26,Beijing,青椒,3.15,2797,Hebei
2019-08-27,Beijing,青椒,3.05,3102,Hebei
2019-08-28,Beijing,青椒,3.4,2639,Sichuan
2019-08-29,Beijing,青椒,3.05,3078,Henan
2019-08-30,Beijing,青椒,2.81,3487,Hebei
2019-08-31,Beijing,青椒,3.11,3158,Sichuan
2019-09-01,Beijing,青椒,3.24,3101,Hebei
2019-09-02,Beijing,青椒,2.95,3228,Sichuan
2019-09-03,Beijing,青椒,2.58,4296,Hebei
2019-09-04,Beijing,青椒,2.82,2870,Guangdong
2019-09-05,Beijing,青椒,2.81,3048,Shandong
2019-09-06,Beijing,青椒,3.14,3089,Henan
2019-09-07,Beijing,青椒,3.15,2631,Guangdong
2019-09-08,Beijing,青椒,3.45,2413,Shandong
2019-09-09,Beijing,青椒,3.83,2482,Sichuan
2019-09-10,Beijing,青椒,3.58,2444,Henan
2019-09-11,Beijing,青椒,2.61,3734,Henan
2019-09-12,Beijing,青椒,3.42,2528,Guangdong
2019-09-13,Beijing,青椒,2.64,3632,Henan
2019-09-14,Beijing,青椒,3.41,2684,Sichuan
2019-09-15,Beijing,青椒,3.29,3079,Henan
2019-09-16,Beijing,青椒,3.45,2796,Sichuan
2019-09-17,Beijing,青椒,3.73,2314,Hebei
2019-09-18,Beijing,青椒,3.33,2332,Henan
2019-09-19,Beijing,青椒,3.41,2429,Hebei
2019-09-20,Beijing,青椒,3.1,2981,Guangdong
2019-09-21,Beijing,青椒,3.16,2710,Sichuan
2019-09-22,Beijing,青椒,2.57,2953,Henan
2019-09-23,Beijing,青椒,3.25,2889,Shandong
2019-09-24,Beijing,青椒,3.14,3295,Guangdong
2019-09-25,Beijing,青椒,2.91,3209,Guangdong
2019-09-26,Beijing,青椒,2.97,3327,Hebei
2019-09-27,Beijing,青椒,2.78,3690,Shandong
2019-09-28,Beijing,青椒,3.13,3114,Guangdong
2019-09-29,Beijing,青椒,3.03,2706,Guangdong
2019-09-30,Beijing,青椒,2.48,3802,Hebei
2019-10-01,Beijing,青椒,2.51,3932,Hebei
2019-10-02,Beijing,青椒,2.89,2965,Shandong
2019-10-03,Beijing,青椒,3.54,2725,Guangdong
2019-10-04,Beijing,青椒,2.89,3360,Sichuan
2019-10-05,Beijing,青椒,2.43,3568,Hebei
2019-10-06,Beijing,青椒,3.13,2931,Shandong
2019-10-07,Beijing,青椒,2.64,3975,Henan
2019-10-08,Beijing,青椒,3.23,2813,Hebei
2019-10-09,Beijing,青椒,2.69,3530,Sichuan
2019-10-10,Beijing,青椒,2.66,3478,Shandong
2019-10-11,Beijing,青椒,3.52,2651,Hebei
2019-10-12,Beijing,青椒,2.62,3882,Shandong
2019-10-13,Beijing,青椒,3.68,2365,Hebei
2019-10-14,Beijing,青椒,3.48,3086,Guangdong
2019-10-15,Beijing,青椒,3.09,2745,Shandong
2019-10-16,Beijing,青椒,3.25,2471,Hebei
2019-10-17,Beijing,青椒,2.83,3768,Guangdong
2019-10-18,Beijing,青椒,2.74,3247,Hebei
2019-10-19,Beijing,青椒,2.73,3414,Sichuan
2019-10-20,Beijing,青椒,2.9,3675,Sichuan
2019-10-21,Beijing,青椒,2.79,3676,Hebei
2019-10-22,Beijing,青椒,2.35,3524,Shandong
2019-10-23,Beijing,青椒,2.85,2992,Hebei
2019-10-24,Beijing,青椒,2.48,3596,Sichuan
2019-10-25,Beijing,青椒,3.1,2842,Hebei
2019-10-26,Beijing,青椒,3.41,2401,Henan
2019-10-27,Beijing,青椒,3.01,2912,Sichuan
2019-10-28,Beijing,青椒,2.6,3882,Guangdong
2019-10-29,Beijing,青椒,3.92,2369,Henan
2019-10-30,Beijing,青椒,2.71,3412,Shandong
2019-10-31,Beijing,青椒,3.04,3246,Sichuan
2019-11-01,Beijing,青椒,3.21,2740,Henan
2019-11-02,Beijing,青椒,3.63,2834,Henan
2019-11-03,Beijing,青椒,3.51,2483,Hebei
2019-11-04,Beijing,青椒,3.4,2648,Shandong
2019-11-05,Beijing,青椒,2.79,3427,Guangdong
2019-11-06,Beijing,青椒,3.1,2751,Guangdong
2019-11-07,Beijing,青椒,3.2,2834,Shandong
2019-11-08,Beijing,青椒,3.56,1975,Guangdong
2019-11-09,Beijing,青椒,3.54,2438,Sichuan
2019-11-10,Beijing,青椒,3.58,2452,Sichuan
2019-11-11,Beijing,青椒,3.2,2662,Henan
2019-11-12,Beijing,青椒,3.81,2461,Sichuan
2019-11-13,Beijing,青椒,3.03,3177,Shandong
2019-11-14,Beijing,青椒,3.25,2247,Henan
2019-11-15,Beijing,青椒,3.1,3086,Guangdong
2019-11-16,Beijing,青椒,2.76,3098,Guangdong
2019-11-17,Beijing,青椒,3.56,2897,Hebei
2019-11-18,Beijing,青椒,3.11,2835,Sichuan
2019-11-19,Beijing,青椒,3.89,1777,Sichuan
2019-11-20,Beijing,青椒,3.06,2565,Henan
2019-11-21,Beijing,青椒,3.39,2555,Guangdong
2019-11-22,Beijing,青椒,3.65,2239,Henan
2019-11-23,Beijing,青椒,3.81,2307,Shandong
2019-11-24,Beijing,青椒,4.87,1980,Sichuan
2019-11-25,Beijing,青椒,3.55,2587,Sichuan
2019-11-26,Beijing,青椒,2.97,3109,Henan
2019-11-27,Beijing,青椒,3.27,2897,Hebei
2019-11-28,Beijing,青椒,4.13,2146,Guangdong
2019-11-29,Beijing,青椒,3.58,3010,Sichuan
2019-11-30,Beijing,青椒,3.91,2263,Guangdong
2019-12-01,Beijing,青椒,3.85,2058,Shandong
2019-12-02,Beijing,青椒,3.41,2163,Henan
2019-12-03,Beijing,青椒,3.48,2925,Shandong
2019-12-04,Beijing,青椒,3.93,2287,Guangdong
2019-12-05,Beijing,青椒,3.77,1842,Henan
2019-12-06,Beijing,青椒,4.3,2215,Henan
2019-12-07,Beijing,青椒,4.56,2171,Henan
2019-12-08,Beijing,青椒,4.87,1986,Guangdong
2019-12-09,Beijing,青椒,4.14,2148,Shandong
2019-12-10,Beijing,青椒,4.17,2099,Guangdong
2019-12-11,Beijing,青椒,4.14,2346,Sichuan
2019-12-12,Beijing,青椒,3.72,2275,Guangdong
2019-12-13,Beijing,青椒,3.79,2212,Henan
2019-12-14,Beijing,青椒,4.45,1780,Sichuan
2019-12-15,Beijing,青椒,4.44,1632,Sichuan
2019-12-16,Beijing,青椒,4.34,1750,Sichuan
2019-12-17,Beijing,青椒,4.47,1693,Sichuan
2019-12-18,Beijing,青椒,3.77,2586,Hebei
2019-12-19,Beijing,青椒,4.14,2377,Shandong
2019-12-20,Beijing,青椒,4.24,2282,Henan
2019-12-21,Beijing,青椒,4.7,1590,Sichuan
2019-12-22,Beijing,青椒,4.21,2352,Henan
2019-12-23,Beijing,青椒,3.62,2192,Hebei
2019-12-24,Beijing,青椒,4.83,1960,Henan
2019-12-25,Beijing,青椒,4.87,1664,Hebei
2019-12-26,Beijing,青椒,4.62,2182,Shandong
2019-12-27,Beijing,青椒,4.16,1917,Guangdong
2019-12-28,Beijing,青椒,4.75,1855,Henan
2019-12-29,Beijing,青椒,4.12,2462,Guangdong
2019-12-30,Beijing,青椒,3.94,1986,Hebei
2019-12-31,Beijing,青椒,4.42,2427,Hebei
2020-01-01,Beijing,青椒,4.67,1799,Guangdong
2020-01-02,Beijing,青椒,4.71,1979,Hebei
2020-01-03,Beijing,青椒,4.86,1633,Guangdong
2020-01-04,Beijing,青椒,4.88,1733,Henan
2020-01-05,Beijing,青椒,4.76,1811,Hebei
2020-01-06,Beijing,青椒,4.78,2284,Henan
2020-01-07,Beijing,青椒,4.36,1946,Henan
2020-01-08,Beijing,青椒,4.49,1796,Shandong
2020-01-09,Beijing,青椒,4.59,1989,Henan
2020-01-10,Beijing,青椒,4.69,2149,Sichuan
2020-01-11,Beijing,青椒,5.11,1825,Guangdong
2020-01-12,Beijing,青椒,4.55,1813,Hebei
2020-01-13,Beijing,青椒,5.16,1682,Hebei
2020-01-14,Beijing,青椒,3.91,2480,Sichuan
2020-01-15,Beijing,青椒,5.23,1608,Shandong
2020-01-16,Beijing,青椒,5.28,1929,Sichuan
2020-01-17,Beijing,青椒,4.96,1925,Sichuan
2020-01-18,Beijing,青椒,6.31,1529,Sichuan
2020-01-19,Beijing,青椒,5.87,1235,Hebei
2020-01-20,Beijing,青椒,5.83,1577,Sichuan
2020-01-21,Beijing,青椒,4.83,1887,Sichuan
2020-01-22,Beijing,青椒,5.64,1529,Henan
2020-01-23,Beijing,青椒,5.95,1604,Henan
2020-01-24,Beijing,青椒,6.23,1518,Guangdong
2020-01-25,Beijing,青椒,6.27,1436,Sichuan
2020-01-26,Beijing,青椒,5.51,1632,Shandong
2020-01-27,Beijing,青椒,4.93,1577,Shandong
2020-01-28,Beijing,青椒,6.06,1482,Guangdong
2020-01-29,Beijing,青椒,5.76,1378,Sichuan
2020-01-30,Beijing,青椒,6.34,1544,Guangdong
2020-01-31,Beijing,青椒,6.0,1400,Sichuan
2020-02-01,Beijing,青椒,6.39,1218,Sichuan
2020-02-02,Beijing,青椒,6.1,1570,Sichuan
2020-02-03,Beijing,青椒,6.29,1604,Sichuan
2020-02-04,Beijing,青椒,6.03,1701,Henan
2020-02-05,Beijing,青椒,5.65,1798,Hebei
2020-02-06,Beijing,青椒,6.29,1435,Sichuan
2020-02-07,Beijing,青椒,6.23,1236,Shandong
2020-02-08,Beijing,青椒,6.32,1571,Hebei
2020-02-09,Beijing,青椒,7.19,1208,Henan
2020-02-10,Beijing,青椒,5.85,1429,Sichuan
2020-02-11,Beijing,青椒,5.04,1603,Henan
2020-02-12,Beijing,青椒,5.83,1755,Shandong
2020-02-13,Beijing,青椒,6.05,1442,Hebei
2020-02-14,Beijing,青椒,5.95,1561,Guangdong
2020-02-15,Beijing,青椒,5.89,1539,Shandong
2020-02-16,Beijing,青椒,5.35,1469,Henan
2020-02-17,Beijing,青椒,5.77,1516,Henan
2020-02-18,Beijing,青椒,5.9,1464,Sichuan
2020-02-19,Beijing,青椒,5.34,1638,Sichuan
2020-02-20,Beijing,青椒,5.81,1374,Shandong
2020-02-21,Beijing,青椒,5.82,1480,Hebei
2020-02-22,Beijing,青椒,6.15,1377,Shandong
2020-02-23,Beijing,青椒,5.72,1484,Hebei
2020-02-24,Beijing,青椒,5.6,1497,Henan
2020-02-25,Beijing,青椒,5.82,1259,Hebei
2020-02-26,Beijing,青椒,5.75,1558,Henan
2020-02-27,Beijing,青椒,5.05,1626,Shandong
2020-02-28,Beijing,青椒,4.77,2076,Henan
2020-02-29,Beijing,青椒,5.88,1360,Sichuan
2020-03-01,Beijing,青椒,6.57,1240,Guangdong
2020-03-02,Beijing,青椒,5.92,1522,Henan
2020-03-03,Beijing,青椒,5.78,1416,Shandong
2020-03-04,Beijing,青椒,5.94,1242,Sichuan
2020-03-05,Beijing,青椒,6.26,1547,Shandong
2020-03-06,Beijing,青椒,6.06,1507,Henan
2020-03-07,Beijing,青椒,5.43,1613,Guangdong
2020-03-08,Beijing,青椒,6.26,1148,Guangdong
2020-03-09,Beijing,青椒,6.03,1514,Sichuan
2020-03-10,Beijing,青椒,5.94,1727,Hebei
2020-03-11,Beijing,青椒,5.57,1718,Hebei
2020-03-12,Beijing,青椒,5.66,1403,Sichuan
2020-03-13,Beijing,青椒,5.74,1466,Henan
2020-03-14,Beijing,青椒,5.87,1633,Guangdong
2020-03-15,Beijing,青椒,5.85,1497,Sichuan
2020-03-16,Beijing,青椒,5.34,1684,Hebei
2020-03-17,Beijing,青椒,5.64,1518,Hebei
2020-03-18,Beijing,青椒,5.55,1736,Sichuan
2020-03-19,Beijing,青椒,6.31,1278,Guangdong
2020-03-20,Beijing,青椒,5.88,1653,Henan
2020-03-21,Beijing,青椒,6.26,1300,Henan
2020-03-22,Beijing,青椒,6.15,1267,Guangdong
2020-03-23,Beijing,青椒,5.82,1679,Guangdong
2020-03-24,Beijing,青椒,6.02,1248,Guangdong
2020-03-25,Beijing,青椒,6.14,1615,Henan
2020-03-26,Beijing,青椒,5.95,1589,Shandong
2020-03-27,Beijing,青椒,5.79,1372,Henan
2020-03-28,Beijing,青椒,5.78,1435,Henan
2020-03-29,Beijing,青椒,6.82,1211,Shandong
2020-03-30,Beijing,青椒,5.57,1636,Guangdong
2020-03-31,Beijing,青椒,5.47,1802,Sichuan
2020-04-01,Beijing,青椒,5.43,1427,Shandong
2020-04-02,Beijing,青椒,6.21,1558,Henan
2020-04-03,Beijing,青椒,6.49,1493,Hebei
2020-04-04,Beijing,青椒,6.18,1557,Hebei
2020-04-05,Beijing,青椒,6.21,1666,Henan
2020-04-06,Beijing,青椒,5.67,1703,Henan
2020-04-07,Beijing,青椒,5.44,1650,Henan
